Date,Fund,Benchmark
2007/10/2,374.7283338,223.4134239
2007/10/3,371.3512761,223.1261426
2007/10/4,374.811718,223.5962392
2007/10/5,377.2298581,224.0124706
2007/10/8,373.8944924,222.6658396
2007/10/9,375.8540197,223.5227866
2007/10/10,375.0618704,224.7535257
2007/10/11,376.9797056,225.8438887
2007/10/12,374.3947972,224.4793027
2007/10/16,369.6835932,224.0108383
2007/10/17,370.4757426,224.3389266
2007/10/18,369.9754377,224.6539566
2007/10/19,366.014691,223.6501045
2007/10/22,357.4261244,220.4900104
2007/10/23,361.887176,221.554257
2007/10/24,359.8025724,221.962327
2007/10/25,363.7633192,224.9722512
2007/10/26,370.725895,228.2498694
2007/10/29,374.7700259,230.4159049
2007/10/30,374.7283338,230.6068817
2007/10/31,375.2703307,230.7472578
2007/11/1,374.5198735,230.0143641
2007/11/2,369.8086694,228.1078611
2007/11/5,363.5548588,226.0267041
2007/11/6,366.7234562,226.7416427
2007/11/7,377.188166,230.7799034
2007/11/9,372.476962,228.8864586
2007/11/12,364.3887002,225.6382215
2007/11/13,363.2630143,225.8145077
2007/11/14,363.3880905,226.0022199
2007/11/15,362.470865,226.8869156
2007/11/16,361.345179,226.3384696
2007/11/19,356.5088988,225.2399452
2007/11/20,354.7995239,223.8998433
2007/11/21,347.4617194,221.9655915
2007/11/22,344.293122,219.4045443
2007/11/23,346.0024969,220.9372552
2007/11/26,352.0895393,222.7033821
2007/11/27,350.0049357,222.8045834
2007/11/28,347.6701798,223.064116
2007/11/29,349.6297071,224.3275007
2007/11/30,349.6713992,228.0262471
2007/12/3,352.6732283,231.6760251
2007/12/4,356.4255147,231.0998302
2007/12/5,358.968731,233.0520371
2007/12/6,361.2617949,235.1119744
2007/12/7,360.0944169,234.0754766
2007/12/10,356.9258195,232.6211152
2007/12/11,359.0104231,234.095064
2007/12/12,356.8424354,232.3909637
2007/12/13,351.1306216,230.2428833
2007/12/14,350.2967802,229.0758031
2007/12/17,346.627878,227.1497127
2007/12/18,345.3771159,226.1442283
2007/12/19,347.1698749,226.4315095
2007/12/21,349.0460181,229.1002873
2007/12/24,350.0883199,232.3126143
2007/12/26,352.9650728,232.4399321
2007/12/27,353.090149,234.6924785
2007/12/28,355.3832129,236.1974406
2007/12/31,356.4672067,235.8693523
2008/1/2,357.3010482,234.3431705
2008/1/3,354.7578318,234.2942021
2008/1/4,356.5505909,239.4016062
2008/1/7,354.3409111,240.070841
2008/1/8,357.4678164,243.1672761
2008/1/9,358.8436548,243.4806738
2008/1/11,358.5518103,247.4895534
2008/1/14,355.0913684,245.9911204
2008/1/15,351.8393869,245.7740272
2008/1/16,341.5414453,237.2780099
2008/1/17,344.1680458,238.4287673
2008/1/18,341.7915978,234.9650692
2008/1/21,333.4948756,229.9229564
2008/1/22,324.9480011,221.0890572
2008/1/24,327.1993729,225.8014495
2008/1/25,332.4942659,229.4006268
2008/1/28,326.0319949,225.3427788
2008/1/29,328.7419795,226.6420736
2008/1/30,326.7824522,225.9206059
2008/1/31,326.9075284,227.4174066
2008/2/4,329.4924368,231.728258
2008/2/5,331.1184276,233.7996213
2008/2/6,326.9909126,231.1210499
2008/2/11,327.2827571,229.7238182
2008/2/12,328.450135,231.3789501
2008/2/13,328.0332143,232.2979237
2008/2/14,331.0767355,234.4117263
2008/2/15,330.6181227,232.9573648
2008/2/18,329.2005923,230.6134108
2008/2/19,330.2428941,232.6798773
2008/2/20,327.3244491,230.8566205
2008/2/21,326.2404553,227.6638809
2008/2/22,323.4053945,223.5374771
2008/2/25,322.2797085,223.7513058
2008/2/26,321.946172,224.5086837
2008/2/27,324.4893883,224.702925
2008/2/28,323.4053945,223.3399713
2008/2/29,320.8621781,221.5656829
2008/3/3,316.3177424,217.1928049
2008/3/4,312.6488402,214.4848524
2008/3/5,310.1473159,208.9693784
2008/3/6,311.981767,212.1457952
2008/3/7,308.8131696,211.5973492
2008/3/10,296.3472404,191.5023505
2008/3/11,298.9321488,196.9411073
2008/3/12,303.5599687,201.1931967
2008/3/13,295.5967831,196.093954
2008/3/14,295.3883228,195.0313398
2008/3/17,289.9683535,192.2058631
2008/3/18,289.7182011,192.6123009
2008/3/19,290.1351218,193.6765474
2008/3/21,288.2172866,194.087882
2008/3/24,295.6801673,196.0400888
2008/3/25,300.9333682,200.7622747
2008/3/26,302.2258224,203.2874119
2008/3/27,304.2687339,204.6928049
2008/3/28,304.0602735,205.4077435
2008/3/31,301.1418286,203.6301907
2008/4/1,302.5176669,204.1019196
2008/4/2,305.6862643,202.3455863
2008/4/3,305.8113405,200.0489684
2008/4/4,307.2288709,199.4613476
2008/4/7,309.1467062,199.3128101
2008/4/8,306.5617978,200.070188
2008/4/9,305.0608832,200.4015409
2008/4/10,305.1025753,203.7395534
2008/4/11,305.3110357,203.5110342
2008/4/14,300.8916761,201.3303082
2008/4/15,302.4759748,203.0882737
2008/4/16,305.8530326,204.629146
2008/4/17,306.686874,205.1025072
2008/4/18,307.3956392,206.9159702
2008/4/21,311.398078,208.931836
2008/4/22,311.8149987,208.8175764
2008/4/23,314.7334437,210.2637764
2008/4/24,318.4023459,211.0668582
2008/4/25,318.1521935,210.2507182
2008/4/28,319.1944953,211.4308566
2008/4/29,317.3183521,209.5276182
2008/4/30,317.1098917,208.9089841
2008/5/2,321.987864,207.5411335
2008/5/5,320.9038702,208.0520371
2008/5/6,321.5292513,208.2936145
2008/5/7,320.3201812,210.0989162
2008/5/8,319.8198764,208.9889658
2008/5/9,318.5274222,209.7920475
2008/5/12,320.1534129,211.0684905
2008/5/13,320.6954098,209.9993471
2008/5/14,322.6549372,210.1952207
2008/5/15,324.32262,211.2415121
2008/5/16,324.9480011,212.3057587
2008/5/20,321.6960195,210.14462
2008/5/21,318.7358825,209.1277096
2008/5/22,318.2355777,208.535192
2008/5/23,317.1515838,208.0797858
2008/5/26,314.5666754,207.8496344
2008/5/27,316.06759,207.9916427
2008/5/28,314.6083675,205.7619483
2008/5/29,317.1515838,205.964351
2008/5/30,316.8180472,208.2952468
2008/5/31,316.8180472,208.2952468
2008/6/2,313.732834,206.0737138
2008/6/3,311.1062335,205.270632
2008/6/4,311.1896177,204.5442674
2008/6/5,310.772697,199.7192478
2008/6/6,309.1050141,203.80158
2008/6/9,304.1853497,200.9303996
2008/6/10,299.6826061,200.927135
2008/6/11,298.6819964,200.652912
2008/6/12,297.3895422,200.0424393
2008/6/13,296.4723166,200.6643379
2008/6/16,301.2669048,202.0860538
2008/6/17,297.7230787,200.4048054
2008/6/18,297.0143135,197.9286367
2008/6/19,293.2203351,195.2843432
2008/6/20,291.5526522,196.962327
2008/6/23,289.7182011,195.1243797
2008/6/24,287.3834451,195.9193001
2008/6/25,290.6771188,197.3606033
2008/6/26,287.9671341,196.5085531
2008/6/27,284.381616,194.3294594
2008/6/30,283.7145429,193.6814442
2008/7/1,280.6293297,191.7651476
2008/7/2,277.7108847,188.31614
2008/7/3,277.7108847,188.31614
2008/7/4,272.1658392,185.1234004
2008/7/7,271.7489185,184.0003917
2008/7/8,270.4981564,183.0193915
2008/7/9,273.9169062,186.0489031
2008/7/10,272.0824551,185.3437582
2008/7/11,273.3749093,187.7758553
2008/7/14,269.7893912,186.7328284
2008/7/15,264.2860378,184.0558893
2008/7/16,264.8280348,182.7206843
2008/7/17,265.9954127,183.0063332
2008/7/18,266.6624859,180.3734657
2008/7/21,269.2057022,180.11883
2008/7/22,267.6270725,181.1128885
2008/7/23,273.1522765,185.9836119
2008/7/24,273.2509409,186.3394489
2008/7/25,271.622979,186.3655654
2008/7/28,272.5602904,188.3797989
2008/7/29,271.080325,187.8427788
2008/7/30,272.7082869,189.3346827
2008/7/31,272.8069513,189.8488509
2008/8/1,273.6455983,189.1975712
2008/8/4,272.4122939,187.4967354
2008/8/5,270.9816607,184.2615565
2008/8/6,272.461626,185.033625
2008/8/7,270.4883389,184.3758161
2008/8/8,270.8336641,182.8659572
2008/8/11,272.3136295,184.0330373
2008/8/12,270.9816607,182.6162183
2008/8/13,269.2550344,181.5960434
2008/8/14,269.1070378,181.0900366
2008/8/15,268.6137161,178.742818
2008/8/18,266.5910967,176.9979107
2008/8/19,264.1244877,174.5592844
2008/8/20,264.5191452,175.1779185
2008/8/21,264.0751556,174.8873727
2008/8/22,264.9138026,177.2003134
2008/8/25,266.5910967,176.0789371
2008/8/26,266.7390932,174.7355706
2008/8/27,266.5417645,174.2703709
2008/8/28,266.5910967,174.7290415
2008/8/29,269.1070378,179.6324106
2008/8/31,269.1070378,179.6324106
2008/9/1,269.1070378,179.6324106
2008/9/2,269.1070378,177.4272003
2008/9/3,268.6630482,177.1644032
2008/9/4,265.012467,177.1121703
2008/9/5,264.9631348,174.7420998
2008/9/8,267.3310794,175.6218987
2008/9/9,265.0617991,174.4172761
2008/9/10,263.1378442,173.4623923
2008/9/11,260.1779134,169.9317707
2008/9/12,259.7339238,170.4149256
2008/9/15,256.3793356,168.3908984
2008/9/16,255.2940277,165.2471272
2008/9/17,251.8407751,163.7160486
2008/9/18,251.6927786,161.8666754
2008/9/19,261.4605501,167.4229564
2008/9/22,260.3752421,167.8995821
2008/9/23,256.0833425,167.5013058
2008/9/24,257.7113044,167.863672
2008/9/25,256.9713218,167.2662575
2008/9/26,256.2806712,166.5790676
2008/9/29,251.544782,166.446853
2008/9/30,251.7421107,166.2770958
2008/10/3,251.2981211,165.9539044
2008/10/6,246.5128997,162.7121964
2008/10/7,244.7862735,162.7758553
2008/10/8,238.323758,158.3621703
2008/10/9,239.0144085,158.1499739
2008/10/10,230.6772702,152.4565814
2008/10/13,237.4357788,155.1906503
2008/10/14,241.08636,157.6880387
2008/10/15,235.4131594,155.0470097
2008/10/16,230.1839484,150.1730217
2008/10/17,226.2373741,147.7588796
2008/10/20,228.2599934,148.4574954
2008/10/21,228.40799,149.8694176
2008/10/22,223.7707651,147.603813
2008/10/23,220.71217,145.4883782
2008/10/24,212.5230282,140.2308044
2008/10/28,210.3030802,135.8775137
2008/10/29,209.7604262,135.3829329
2008/10/30,217.8015714,139.324889
2008/10/31,220.0215195,140.9653304
2008/11/3,225.4973914,146.799099
2008/11/4,226.7306959,147.8160094
2008/11/5,229.0493083,149.3927919
2008/11/6,223.178779,146.2441238
2008/11/7,226.0893775,145.9176678
2008/11/10,228.9013118,147.5972839
2008/11/11,225.7933845,146.023766
2008/11/12,226.0893775,145.3284147
2008/11/13,223.3761077,143.7369418
2008/11/14,223.9680938,143.9099634
2008/11/17,223.2774433,144.3033429
2008/11/18,220.4655091,144.1450118
2008/11/19,218.3935576,143.2570514
2008/11/20,216.321606,141.2444502
2008/11/21,217.7522392,141.4990859
2008/11/24,217.0122566,139.6235962
2008/11/25,219.0842081,140.4054583
2008/11/26,220.4161769,139.7835597
2008/11/27,221.1068274,142.0050927
2008/11/28,221.8468101,141.3782972
2008/11/30,221.8468101,141.3782972
2008/12/1,220.71217,138.4875294
2008/12/2,219.0842081,138.0500783
2008/12/3,220.8108344,138.3406242
2008/12/4,221.0081631,138.2312614
2008/12/5,223.0801146,136.8307652
2008/12/9,227.4706786,136.3231261
2008/12/10,230.2332806,139.5044398
2008/12/11,227.7173395,140.4870723
2008/12/12,226.3360384,139.1143249
2008/12/15,226.8293602,138.1676025
2008/12/16,228.6546509,139.5272917
2008/12/17,228.9506439,140.7841473
2008/12/18,229.0493083,143.7222512
2008/12/19,227.865336,143.0530165
2008/12/22,225.7440523,142.5682293
2008/12/23,222.3401319,142.1977017
2008/12/24,223.0307824,141.9463306
2008/12/26,222.8334537,141.5758031
2008/12/30,225.3493948,143.9066989
2008/12/31,224.7080765,143.1101463
2009/1/2,229.3453014,145.9845913
2009/1/5,235.018502,150.2774876
2009/1/6,237.2877822,150.5337555
2009/1/7,233.7358653,151.4135545
2009/1/8,231.713246,148.6223557
2009/1/9,230.7759346,150.0179551
2009/1/12,229.1479726,150.7524811
2009/1/13,227.8160038,149.1414207
2009/1/14,227.322682,149.102246
2009/1/15,223.9680938,146.4889658
2009/1/16,224.56008,146.3290024
2009/1/19,224.5107478,145.318621
2009/1/20,220.8108344,143.7010316
2009/1/21,220.9094987,142.5649647
2009/1/22,221.0081631,143.4806738
2009/1/23,219.9721873,142.4474406
2009/1/28,222.3401319,143.5802429
2009/1/29,222.3401319,144.1564377
2009/1/30,221.4521527,144.3670018
2009/1/31,221.4521527,144.3670018
2009/2/3,220.0708517,143.586772
2009/2/4,221.1068274,143.1183077
2009/2/5,221.5014849,143.6324758
2009/2/6,223.5241042,146.3567511
2009/2/10,222.093471,147.4797597
2009/2/11,222.2414676,146.4269391
2009/2/12,220.3668447,146.023766
2009/2/13,222.7347893,148.5113607
2009/2/16,220.3668447,148.0788065
2009/2/17,216.5682669,146.665252
2009/2/18,216.321606,146.1265996
2009/2/19,214.8909728,146.8382737
2009/2/20,212.7696891,145.2255811
2009/2/23,213.01635,144.9187125
2009/2/24,212.4736961,145.9372552
2009/2/25,212.8190213,146.3355315
2009/2/26,211.6843812,145.831157
2009/2/27,211.2897238,145.38228
2009/2/28,211.2897238,145.38228
2009/3/2,206.3071737,143.0791329
2009/3/3,205.1725335,141.80269
2009/3/4,207.787139,141.5072473
2009/3/5,207.3431494,141.884304
2009/3/6,204.9752048,140.0855315
2009/3/10,203.8898969,139.6007443
2009/3/11,206.405838,138.8041917
2009/3/12,206.4551702,136.8487203
2009/3/13,211.3883881,137.674654
2009/3/16,211.6843812,137.255158
2009/3/17,209.6617618,137.4167537
2009/3/18,212.6710248,138.4108122
2009/3/19,213.01635,139.0996344
2009/3/20,211.9803743,139.8570123
2009/3/23,217.1602531,143.3631496
2009/3/24,218.1962289,143.301123
2009/3/25,218.8375472,143.4463959
2009/3/26,222.6854572,144.5334944
2009/3/27,221.5014849,144.5269653
2009/3/30,218.245561,141.9006268
2009/3/31,220.0215195,142.4245887
2009/4/1,219.8241908,144.3229303
2009/4/2,223.9680938,147.7327631
2009/4/3,226.3360384,148.0494254
2009/4/6,228.0626647,150.7851267
2009/4/7,227.3720142,150.1436406
2009/4/8,225.7933845,148.1898015
2009/4/9,229.1479726,149.825346
2009/4/10,230.3812771,153.6595717
2009/4/13,233.1438792,153.6644685
2009/4/14,234.6731767,155.6721729
2009/4/15,238.4224224,156.15696
2009/4/16,239.5077303,156.9078088
2009/4/17,242.2703323,157.5427657
2009/4/20,241.8756749,158.0650953
2009/4/21,241.6783462,157.7761818
2009/4/22,240.5437061,158.0993732
2009/4/23,244.7862735,159.7414469
2009/4/24,245.2302631,162.0331679
2009/4/27,241.1356922,159.9830243
2009/4/28,238.4717545,157.6292766
2009/4/29,239.6557268,157.9165578
2009/4/30,245.5755883,161.7165056
2009/5/4,253.7153979,164.7558109
2009/5/5,256.6753287,164.6758292
2009/5/6,263.1871763,167.1389397
2009/5/7,267.7257368,167.058958
2009/5/8,271.7709755,167.5992426
2009/5/11,267.8737334,167.3903108
2009/5/12,268.6137161,166.9855054
2009/5/13,270.241678,166.9561243
2009/5/14,265.012467,165.1851005
2009/5/15,264.9138026,165.5474667
2009/5/18,266.1964393,165.1883651
2009/5/19,270.8829963,167.0622225
2009/5/20,275.0268994,170.1864064
2009/5/21,272.7082869,169.0323844
2009/5/22,272.7576191,170.615696
2009/5/25,276.6548613,171.9019326
2009/5/26,277.8881658,171.6554583
2009/5/27,279.7627886,171.0107078
2009/5/28,278.9734737,169.9595195
2009/5/29,280.1081138,170.4279838
2009/5/31,280.1081138,170.4279838
2009/6/1,285.6333179,173.3154871
2009/6/2,283.9066916,173.612562
2009/6/3,283.4133698,172.2708279
2009/6/4,284.1040203,173.6696918
2009/6/5,285.2879926,175.5517106
2009/6/8,284.6960065,175.1191564
2009/6/9,286.0279753,174.9461348
2009/6/10,289.4318957,176.7710238
2009/6/11,289.9745497,177.7487595
2009/6/12,290.9118611,177.9430008
2009/6/15,285.8799788,178.1094933
2009/6/16,281.8840723,175.326456
2009/6/17,282.7227193,174.8008618
2009/6/18,278.0854945,172.1092322
2009/6/19,279.7627886,172.9400627
2009/6/22,276.2108717,170.7315879
2009/6/23,274.1389201,170.4883782
2009/6/24,279.6641242,172.6707365
2009/6/25,284.4000134,175.3248237
2009/6/26,285.5839857,175.5957822
2009/6/29,285.7319823,175.6072081
2009/6/30,283.7586951,175.5092714
2009/7/1,284.9919996,176.1882998
2009/7/2,283.6106985,176.0756725
2009/7/3,283.8080273,175.09304
2009/7/6,282.5747228,174.1004394
2009/7/7,282.3773941,174.4199085
2009/7/8,281.4400827,174.2237345
2009/7/9,285.0906639,174.3932029
2009/7/10,285.5346535,174.9046031
2009/7/13,284.9426674,174.1655812
2009/7/14,289.0372383,176.8002031
2009/7/15,294.6117745,179.6841607
2009/7/16,297.9663627,181.7053021
2009/7/17,301.1729544,183.5257769
2009/7/20,306.1555045,186.600168
2009/7/21,305.3661896,185.8169695
2009/7/22,304.0342208,187.5658134
2009/7/23,307.9602035,188.5424405
2009/7/24,308.5210582,189.1035081
2009/7/27,310.968424,189.3987675
2009/7/28,315.9651293,191.9153356
2009/7/29,313.619737,190.5748132
2009/7/30,316.525984,190.2233972
2009/7/31,319.4322309,192.3316438
2009/8/3,323.6641344,192.1422086
2009/8/4,322.0835439,193.4088537
2009/8/5,322.6953854,193.3259914
2009/8/6,325.3976852,194.4032014
2009/8/7,324.0210419,194.4206724
2009/8/10,326.5193946,194.9682624
2009/8/11,328.4568925,194.6502908
2009/8/12,324.6838702,193.56759
2009/8/13,327.9470246,194.6530362
2009/8/14,328.7628133,194.9894771
2009/8/17,320.146046,191.4603417
2009/8/18,322.8993326,190.9611712
2009/8/19,320.2990063,189.2148232
2009/8/20,323.9190683,190.574314
2009/8/21,322.4404515,190.6329666
2009/8/24,325.3976852,192.3873013
2009/8/25,325.8565663,191.7897942
2009/8/26,326.7233417,192.1501953
2009/8/27,324.7858437,192.6690831
2009/8/28,322.4404515,192.3683328
2009/8/31,320.9618346,192.3683328
2009/9/1,319.177297,191.6557669
2009/9/2,318.208548,191.1885433
2009/9/3,321.7266364,192.1599291
2009/9/4,324.2759759,192.913427
2009/9/7,326.5703813,194.7952998
2009/9/8,329.2216944,196.5441437
2009/9/9,328.3039322,195.6571177
2009/9/10,329.0177472,196.5329124
2009/9/11,330.037483,197.5342484
2009/9/14,329.3236679,196.6247597
2009/9/15,329.4256415,197.4563778
2009/9/16,331.3121527,198.4644526
2009/9/17,333.9634657,199.4592994
2009/9/18,337.3285938,200.0942443
2009/9/23,336.7167523,199.7855074
2009/9/24,334.7792543,199.4999818
2009/9/25,333.1986639,199.3147896
2009/9/28,332.7397828,197.3949798
2009/9/29,332.7907696,197.8597076
2009/9/30,332.0259677,196.9419826
2009/10/1,331.1082055,197.6026347
2009/10/2,329.6295887,197.0395704
2009/10/5,329.9864962,198.6009758
2009/10/6,330.9042584,198.0294255
2009/10/7,333.0966903,199.1538071
2009/10/8,335.5440562,200.8562281
2009/10/9,338.2973427,201.43277
2009/10/12,339.6229992,201.4527369
2009/10/13,339.3170785,201.6466646
2009/10/14,341.611484,203.9423498
2009/10/15,340.8466822,204.0619011
2009/10/16,341.1526029,205.7176497
2009/10/19,343.9058895,206.4057562
2009/10/20,344.2118102,207.1450277
2009/10/21,343.5999688,206.0807962
2009/10/22,344.7726649,206.1574189
2009/10/23,345.6904271,207.2194041
2009/10/26,343.8039159,205.8661529
2009/10/27,342.580233,206.0174015
2009/10/28,338.960171,203.7881061
2009/10/29,337.6345145,202.4957536
2009/10/30,338.4503031,202.9297824
2009/10/31,338.4503031,202.9297824
2009/11/2,339.1131314,202.5391815
2009/11/3,337.8384616,202.5481665
2009/11/4,339.5210257,204.2770436
2009/11/5,337.5835277,204.1255453
2009/11/6,338.7562238,204.912238
2009/11/9,339.7759596,206.1142406
2009/11/10,340.9486558,207.0926148
2009/11/11,341.9174047,206.4204817
2009/11/12,340.4897747,206.7334616
2009/11/13,341.3565501,206.6817975
2009/11/16,343.4979952,208.0510222
2009/11/17,342.4782594,208.1738181
2009/11/18,342.4272726,207.6451966
2009/11/19,342.580233,207.8301392
2009/11/20,343.8549027,207.4228161
2009/11/23,344.1608234,206.9590867
2009/11/24,343.7529291,207.1013503
2009/11/25,344.262797,206.8043438
2009/11/26,343.4470084,206.4933606
2009/11/30,341.1016161,204.607744
2009/12/1,342.8861537,205.5299615
2009/12/2,345.1805592,206.4993507
2009/12/3,344.8746385,206.5570049
2009/12/4,345.6394403,206.0967697
2009/12/7,345.2825328,205.4775486
2009/12/8,345.1805592,204.9249669
2009/12/9,342.8861537,204.0731324
2009/12/10,342.1213519,204.7385267
2009/12/11,343.3960216,204.8920216
2009/12/14,344.3137838,205.721643
2009/12/15,343.0901009,206.5887022
2009/12/16,341.8154312,206.1846237
2009/12/17,341.9683915,206.0388659
2009/12/21,341.4585236,204.421803
2009/12/22,341.5604972,205.1750513
2009/12/23,343.1410877,204.9980954
2009/12/24,344.1098366,205.6340386
2009/12/28,346.7101629,207.0367077
2009/12/29,347.6279251,207.6609204
2009/12/30,348.0868062,207.1565086
2009/12/31,350.1772645,207.3776412
2010/1/4,347.9848326,208.3070967
2010/1/5,356.0407452,210.5441293
2010/1/6,357.5703489,211.294133
2010/1/7,356.4486395,211.0879755
2010/1/8,357.0094942,211.2993743
2010/1/11,356.6525867,211.5726701
2010/1/12,359.5588336,211.5414719
2010/1/13,356.7545602,210.8880578
2010/1/14,359.8137676,211.996965
2010/1/15,360.1196883,212.4659357
2010/1/18,359.7627808,212.3269167
2010/1/19,360.4765958,212.6803295
2010/1/20,359.6098204,213.7088703
2010/1/21,357.9782432,213.6267567
2010/1/22,359.9157411,212.4185145
2010/1/25,358.2331771,211.8075298
2010/1/26,351.4009474,209.1871343
2010/1/27,348.9535816,206.5015969
2010/1/28,352.5736436,206.6096673
2010/1/29,350.8400927,205.8908618
2010/1/31,350.789106,205.8908618
2010/2/2,352.0637757,206.6069219
2010/2/3,357.2644281,207.2296371
2010/2/4,355.3269302,206.8909499
2010/2/5,350.8400927,203.9937643
2010/2/8,347.6789119,202.0420076
2010/2/9,348.3417401,201.6119722
2010/2/10,349.9733173,203.5949271
2010/2/11,351.502921,204.1267933
2010/2/12,351.3499606,204.9152331
2010/2/17,353.5423925,205.9589986
2010/2/18,352.216736,205.8968519
2010/2/19,348.6986476,205.3842038
2010/2/22,351.6558814,206.89694
2010/2/23,354.409168,207.093114
2010/2/24,355.2249566,207.7907048
2010/2/25,354.3071944,207.8438664
2010/2/28,354.3071944,207.8438664
2010/3/1,358.743045,209.7057724
2010/3/2,359.3548865,210.405859
2010/3/3,359.0999525,210.2820648
2010/3/4,357.4683753,210.0120135
2010/3/5,361.1904108,212.3029566
2010/3/8,364.5555389,216.1251051
2010/3/9,364.1476446,215.1404913
2010/3/10,364.9124464,216.6327615
2010/3/11,364.1476446,215.6366668
2010/3/12,363.0259352,214.0772581
2010/3/15,361.4963316,212.115518
2010/3/16,361.394358,211.9560331
2010/3/17,363.1788956,212.6923095
2010/3/18,364.9124464,212.7509621
2010/3/19,364.300605,211.7740854
2010/3/22,362.7710013,211.3148485
2010/3/23,364.8614596,213.1799991
2010/3/24,365.4733011,214.1054612
2010/3/25,369.5012574,215.0249333
2010/3/26,372.3055308,215.757466
2010/3/29,372.1525704,216.5184515
2010/3/30,373.7841476,216.8029787
2010/3/31,371.9486233,217.1067239
2010/4/1,375.2627645,218.4709569
2010/4/2,376.588421,219.623292
2010/4/5,376.843355,220.6880227
2010/4/6,377.3532229,221.2221351
2010/4/7,378.525919,221.546596
2010/4/8,375.7216456,219.3799464
2010/4/9,377.3022361,219.6911792
2010/4/12,379.9535491,220.473629
2010/4/13,379.3417076,219.6355217
2010/4/14,381.891047,219.9774535
2010/4/15,381.9930206,220.4683877
2010/4/16,378.7298661,219.138847
2010/4/19,374.3450023,217.7541481
2010/4/20,375.8236192,219.2746214
2010/4/21,377.5061832,219.3387648
2010/4/22,380.4124302,219.8873532
2010/4/23,379.6986151,219.7613127
2010/4/26,380.8713113,220.2357742
2010/4/27,378.5769058,219.8586509
2010/4/28,376.7413814,218.6733705
2010/4/29,375.0588174,219.0899283
2010/4/30,378.7808529,220.737191
2010/5/3,377.1492757,220.6975069
2010/5/4,373.9880948,219.7538251
2010/5/5,370.1130989,218.4851833
2010/5/6,367.4617859,217.4389219
2010/5/7,367.9206669,217.5013182
2010/5/10,368.634482,217.9757798
2010/5/11,368.5325084,218.8613082
2010/5/12,370.0621121,219.4590649
2010/5/13,367.7677066,220.0540762
2010/5/14,365.5752747,219.0682144
2010/5/17,360.7825165,218.0399232
2010/5/18,361.3433712,217.4461599
2010/5/19,356.7035734,213.7233462
2010/5/20,352.1657493,212.9281676
2010/5/21,349.1065419,209.8308146
2010/5/24,350.0243041,208.2005238
2010/5/25,342.9881273,204.153998
2010/5/26,344.517731,204.1689732
2010/5/27,351.9108153,207.6574262
2010/5/31,354.409168,210.3534461
2010/6/1,352.3696964,209.831813
2010/6/2,351.7578549,208.7518576
2010/6/3,355.4798905,211.7014561
2010/6/4,355.9387716,211.8494601
2010/6/7,352.1147625,210.5323988
2010/6/8,353.7463397,210.6512013
2010/6/9,354.0522604,211.2277433
2010/6/10,354.3071944,211.370506
2010/6/11,355.0719962,212.0356507
2010/6/14,357.060481,212.5497964
2010/6/15,357.5703489,212.7062863
2010/6/16,358.6920582,213.731333
2010/6/17,358.7940318,213.9175236
2010/6/18,359.45686,215.9518929
2010/6/21,360.8335033,218.8645529
2010/6/22,360.1706751,217.1042281
2010/6/23,360.680543,218.3224537
2010/6/24,357.9782432,217.8602218
2010/6/25,359.0489657,217.8320187
2010/6/28,357.7233092,217.5859276
2010/6/29,354.1032472,216.6142922
2010/6/30,353.3894322,215.7360017
2010/7/1,352.3187096,214.7656142
2010/7/2,352.3187096,214.7384095
2010/7/5,350.3812117,213.4056242
2010/7/6,351.4009474,214.5661956
2010/7/7,352.47167,215.2927383
2010/7/8,352.7266039,216.1288489
2010/7/9,356.2956791,217.4139634
2010/7/12,357.5703489,217.9183752
2010/7/13,358.2841639,218.851824
2010/7/14,360.5275826,220.2307825
2010/7/15,359.2019261,219.3634738
2010/7/16,359.6608072,219.8179685
2010/7/19,359.3038997,219.447584
2010/7/20,361.394358,220.0825289
2010/7/21,357.7189752,220.6912673
2010/7/22,357.8286881,219.9492504
2010/7/23,360.1875159,221.3851143
2010/7/26,360.8457934,222.1069149
2010/7/27,362.7657695,222.1640699
2010/7/28,366.880004,222.6774668
2010/7/29,367.9222767,223.2410303
2010/7/30,367.9222767,223.4696504
2010/7/31,367.7577074,223.4696504
2010/8/2,370.9942385,224.0172404
2010/8/3,369.4034012,224.0309676
2010/8/4,372.2010806,223.9106675
2010/8/5,372.0365112,223.8015987
2010/8/6,375.6021811,223.7616651
2010/8/9,374.5599084,223.7923641
2010/8/10,372.4205064,223.5824629
2010/8/11,370.2811045,222.3495117
2010/8/12,368.4159849,221.7065801
2010/8/13,370.3908174,223.4249746
2010/8/16,372.1462241,225.0195748
2010/8/17,372.4205064,226.1901296
2010/8/18,372.1462241,227.0749093
2010/8/19,371.5976595,228.2671781
2010/8/20,372.4753629,228.5761646
2010/8/23,370.4456739,229.6129418
2010/8/24,370.335961,229.692809
2010/8/25,369.1839753,228.0525348
2010/8/26,369.1839753,229.5904791
2010/8/27,367.8674203,229.7913952
2010/8/30,368.5805543,231.60588
2010/8/31,368.2514155,231.60588
2010/9/1,367.9771332,233.0043062
2010/9/2,368.306272,234.6136319
2010/9/3,368.306272,234.1548942
2010/9/6,369.2388318,233.8663736
2010/9/7,369.4034012,233.7370885
2010/9/8,367.9771332,233.4523117
2010/9/9,370.5005303,234.3618004
2010/9/13,372.5302194,237.7172245
2010/9/14,372.8593581,240.1591666
2010/9/15,373.5724921,239.9208127
